Outcome,Message,Identity,Delay,IPODescriptions IPOIdentifier,IPODescriptions Name,IPODescriptions Symbol,IPODescriptions Market,IPODescriptions MarketIdentificationCode,IPODescriptions Status,IPODescriptions FilingDate,IPODescriptions TradeDate,IPODescriptions EstimatedOfferDate,IPODescriptions OfferDate,IPODescriptions OfferLowPrice,IPODescriptions OfferHighPrice,IPODescriptions OfferSize,IPODescriptions OfferPrice,IPODescriptions OfferAmount,IPODescriptions Currency,IPODescriptions SmallMarketCap,IPODescriptions SpecialPurposeAcquisitionCompany
Success,,Request,48.2936147,10745,Envivio,ENVI,NASDAQ,XNAS,Priced,4/15/2011,4/25/2012,4/23/2012,4/24/2012,10,12,7755000,9,69795000,USD,False,False
Success,,Request,48.2936147,12467,Enzymotec,ENZY,NASDAQ,XNAS,Priced,8/22/2013,9/27/2013,9/23/2013,9/26/2013,16,18,4412000,14,61768000,USD,False,False
Success,,Request,48.2936147,12485,EP Energy,EPE,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/4/2013,1/17/2014,1/13/2014,1/16/2014,23,27,35200000,20,704000000,USD,False,False
Success,,Request,48.2936147,10914,EPAM Systems,EPAM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/10/2011,2/8/2012,2/6/2012,2/7/2012,16,18,6000000,12,72000000,USD,False,False
Success,,Request,48.2936147,12206,Epizyme,EPZM,NASDAQ,XNAS,Priced,4/18/2013,5/31/2013,5/27/2013,5/30/2013,13,15,5142000,15,77130000,USD,False,False
Success,,Request,48.2936147,13855,EQT GP Holdings LP,EQGP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/12/2015,5/12/2015,5/11/2015,5/11/2015,21,24,23000000,27,621000000,USD,False,False
Success,,Request,48.2936147,11389,EQT Midstream Partners LP,EQM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/13/2012,6/27/2012,6/25/2012,6/26/2012,19,21,12500000,21,262500000,USD,False,False
Success,,Request,48.2936147,24854,Equillium,EQ,NASDAQ,XNAS,Priced,9/17/2018,10/12/2018,10/8/2018,10/11/2018,14,16,4670000,14,65380000,USD,False,False
Success,,Request,48.2936147,19485,Equity Bancshares,EQBK,NASDAQ,XNAS,Priced,10/9/2015,11/11/2015,11/9/2015,11/10/2015,22,24,1940000,22.5,43650000,USD,False,False
Success,,Request,48.2936147,11050,Era Group,ERA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,8/2/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,9811,Erickson Air-Crane,EAC,NASDAQ,XNAS,Priced,5/12/2010,4/11/2012,4/9/2012,4/10/2012,8,9,4800000,8,38400000,USD,False,False
Success,,Request,48.2936147,11580,Eros International,EROS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/30/2012,11/13/2013,11/11/2013,11/12/2013,12,12,5000000,11,55000000,USD,False,False
Success,,Request,48.2936147,22830,Erytech Pharma,ERYP,NASDAQ,XNAS,Priced,10/6/2017,11/10/2017,11/6/2017,11/9/2017,23,24,4686106,23.26,108998825,USD,False,False
Success,,Request,48.2936147,10805,ESCO Corporation,ESCO,NASDAQ,XNAS,Active,5/2/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,12257,Esperion Therapeutics,ESPR,NASDAQ,XNAS,Priced,5/14/2013,6/26/2013,6/24/2013,6/25/2013,13,15,5000000,14,70000000,USD,False,False
Success,,Request,48.2936147,21524,Esquire Financial Holdings,ESQ,NASDAQ,XNAS,Priced,5/31/2017,6/27/2017,6/26/2017,6/26/2017,14,16,2363873,14,33094222,USD,False,False
Success,,Request,48.2936147,12504,Essent Group,ESNT,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/16/2013,10/31/2013,10/28/2013,10/30/2013,13.5,15.5,19710118,17,335072006,USD,False,False
Success,,Request,48.2936147,23528,Essential Properties Realty Trust,EPRT,"New York Stock Exchange, Inc.",XNYS,Priced,5/25/2018,6/21/2018,6/18/2018,6/20/2018,14,17,32500000,14,455000000,USD,False,False
Success,,Request,48.2936147,23598,Establishment Labs Holdings,ESTA,NASDAQ,XNAS,Priced,6/21/2018,7/19/2018,7/16/2018,7/18/2018,15,17,3715276,18,66874968,USD,False,False
Success,,Request,48.2936147,23739,Eton Pharmaceuticals,ETON,NASDAQ,XNAS,Priced,8/10/2018,11/13/2018,11/12/2018,11/12/2018,6,6,3600000,6,21600000,USD,False,False
Success,,Request,48.2936147,23739,Eton Pharmaceuticals,ETON,NASDAQ,XNAS,Priced,8/10/2018,11/13/2018,11/12/2018,11/12/2018,6,6,3600000,6,21600000,USD,False,False
Success,,Request,48.2936147,12864,ETRE REIT LLC,ESSF,NASDAQ,XNAS,Postponed,2/24/2014,,7/20/2015,,15,15,,,172500000,USD,False,False
Success,,Request,48.2936147,19449,ETRE Residential LLC,EPNT,NASDAQ,XNAS,Active,9/22/2015,,,,10,10,,,32750000,USD,True,False
Success,,Request,48.2936147,13908,Etsy,ETSY,NASDAQ,XNAS,Priced,3/4/2015,4/16/2015,4/13/2015,4/15/2015,14,16,16666666,16,266666656,USD,False,False
Success,,Request,48.2936147,13603,Euronav,EURN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/8/2014,1/23/2015,1/19/2015,1/22/2015,12.25,12.25,16260000,12.25,199185000,USD,False,False
Success,,Request,48.2936147,23411,Evelo Biosciences,EVLO,NASDAQ,XNAS,Priced,4/13/2018,5/9/2018,5/7/2018,5/8/2018,15,17,5312500,16,85000000,USD,False,False
Success,,Request,48.2936147,23784,Eventbrite,EB,"New York Stock Exchange, Inc.",XNYS,Priced,8/23/2018,9/20/2018,9/17/2018,9/19/2018,21,23,10000000,23,230000000,USD,False,False
Success,,Request,48.2936147,23784,Eventbrite,EB,"New York Stock Exchange, Inc.",XNYS,Priced,8/23/2018,9/20/2018,9/17/2018,9/19/2018,21,23,10000000,23,230000000,USD,False,False
Success,,Request,48.2936147,10184,EverBank Financial Corp,EVER,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,10/8/2010,5/3/2012,4/30/2012,5/2/2012,11,12,19220000,10,192200000,USD,False,False
Success,,Request,48.2936147,21030,Everbridge,EVBG,NASDAQ,XNAS,Priced,8/19/2016,9/16/2016,9/12/2016,9/15/2016,11,13,7500000,12,90000000,USD,False,False
Success,,Request,48.2936147,23553,EverQuote,EVER,NASDAQ,XNAS,Priced,6/1/2018,6/28/2018,6/25/2018,6/27/2018,15,17,4687500,18,84375000,USD,False,False
Success,,Request,48.2936147,21069,Everspin Technologies,MRAM,NASDAQ,XNAS,Priced,9/9/2016,10/7/2016,10/3/2016,10/7/2016,8,8,5000000,8,40000000,USD,False,False
Success,,Request,48.2936147,12077,Evertec,EVTC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/6/2013,4/12/2013,4/8/2013,4/11/2013,18,20,25263159,20,505263180,USD,False,False
Success,,Request,48.2936147,12863,Everyday Health,EVDY,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/24/2014,3/28/2014,3/24/2014,3/27/2014,13,15,7150000,14,100100000,USD,False,False
Success,,Request,48.2936147,23431,Evo Payments,EVOP,NASDAQ,XNAS,Priced,4/25/2018,5/23/2018,5/21/2018,5/22/2018,14,16,14000000,16,224000000,USD,False,False
Success,,Request,48.2936147,12517,Evogene,EVGN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/23/2013,11/21/2013,11/18/2013,11/20/2013,17.16,17.16,5000000,14.75,73750000,USD,False,False
Success,,Request,48.2936147,12284,Evoke Pharma,EVOK,NASDAQ,XNAS,Priced,5/24/2013,9/25/2013,9/23/2013,9/24/2013,12,14,2100000,12,25200000,USD,False,False
Success,,Request,48.2936147,17070,Evolent Health,EVH,"New York Stock Exchange, Inc.",XNYS,Priced,5/5/2015,6/5/2015,6/1/2015,6/4/2015,14,16,11500000,17,195500000,USD,False,False
Success,,Request,48.2936147,23113,Evolus,EOLS,NASDAQ,XNAS,Priced,1/9/2018,2/8/2018,2/5/2018,2/7/2018,12,14,5000000,12,60000000,USD,False,False
Success,,Request,48.2936147,22815,Evoqua Water Technologies,AQUA,"New York Stock Exchange, Inc.",XNYS,Priced,10/3/2017,11/2/2017,10/30/2017,11/1/2017,17,19,27777776,18,499999968,USD,False,False
Success,,Request,48.2936147,13546,EVRAZ North America,ENA,NASDAQ,XNAS,Active,9/26/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,22814,EWT Holdings I,AQUA,UNKNOWN,Unknown,Active,10/3/2017,,,,,,,,,USD,,False
Success,,Request,48.2936147,11056,Exa Corporation,EXA,NASDAQ,XNAS,Priced,8/3/2011,6/28/2012,6/25/2012,6/27/2012,11,13,6250000,10,62500000,USD,False,False
Success,,Request,48.2936147,11263,ExactTarget,ET,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,11/23/2011,3/22/2012,3/19/2012,3/21/2012,15,17,8500000,19,161500000,USD,False,False
Success,,Request,48.2936147,13526,Exagen Diagnostics,EXDX,NASDAQ,XNAS,Active,9/19/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,25080,Exeter Finance,XTF,"New York Stock Exchange, Inc.",XNYS,Active,1/8/2019,,,,,,,,,USD,,False
Success,,Request,48.2936147,13538,Exmar Energy Partners LP,XMLP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,9/24/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,12024,ExOne,XONE,NASDAQ,XNAS,Priced,1/8/2013,2/7/2013,2/4/2013,2/6/2013,16,18,5300000,18,95400000,USD,False,False
Success,,Request,48.2936147,11448,Exponential Interactive,EXPN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,3/16/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,13335,Expro Oilfield Services,,UNKNOWN,Unknown,Active,7/1/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,11330,Extend Health,XH,NASDAQ,XNAS,Acquired,1/6/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,12412,Extended Stay America,STAY,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,7/22/2013,11/13/2013,11/11/2013,11/12/2013,18,21,28250000,20,565000000,USD,False,False
Success,,Request,48.2936147,21076,Extraction Oil & Gas,XOG,NASDAQ,XNAS,Priced,9/14/2016,10/12/2016,10/10/2016,10/11/2016,15,18,33333333,19,633333327,USD,False,False
Success,,Request,48.2936147,13395,EyeGate Pharmaceuticals,EYEG,NASDAQ,XNAS,Priced,6/5/2015,7/31/2015,7/27/2015,7/30/2015,12,12,1176470,8.5,9999995,USD,False,False
Success,,Request,48.2936147,23045,Eyenovia,EYEN,NASDAQ,XNAS,Priced,12/19/2017,1/25/2018,1/22/2018,1/24/2018,10,12,2730000,10,27300000,USD,False,False
Success,,Request,48.2936147,11373,Facebook,FB,NASDAQ,XNAS,Priced,2/1/2012,5/18/2012,5/14/2012,5/17/2012,34,38,421233615,38,16006877370,USD,False,False
Success,,Request,48.2936147,13455,Fairmount Santrol,FMSA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/22/2014,10/3/2014,9/29/2014,10/2/2014,21,24,25000000,16,400000000,USD,False,False
Success,,Request,48.2936147,11876,Fairway Group Holdings,FWM,NASDAQ,XNAS,Priced,9/24/2012,4/17/2013,4/15/2013,4/16/2013,10,12,13650000,13,177450000,USD,False,False
Success,,Request,48.2936147,23509,Far Point Acquisition,FPAC.U,"New York Stock Exchange, Inc.",XNYS,Priced,5/22/2018,6/12/2018,6/11/2018,6/11/2018,10,10,55000000,10,550000000,USD,False,True
Success,,Request,48.2936147,23767,Farfetch,FTCH,"New York Stock Exchange, Inc.",XNYS,Priced,8/20/2018,9/21/2018,9/17/2018,9/20/2018,17,19,44243749,20,884874980,USD,False,False
Success,,Request,48.2936147,23767,Farfetch,FTCH,"New York Stock Exchange, Inc.",XNYS,Priced,8/20/2018,9/21/2018,9/17/2018,9/20/2018,17,19,44243749,20,884874980,USD,False,False
Success,,Request,48.2936147,12749,Farmland Partners,FPI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,1/10/2014,4/11/2014,4/7/2014,4/10/2014,14,16,3800000,14,53200000,USD,False,False
Success,,Request,48.2936147,22952,Farmmi,FAMI,NASDAQ,XNAS,Priced,11/15/2017,2/16/2018,,2/16/2018,4,4,1680000,4,6720000,USD,True,False
Success,,Request,48.2936147,22732,FAT Brands,FAT,NASDAQ,XNAS,Priced,9/6/2017,10/23/2017,10/16/2017,10/20/2017,12,12,2000000,12,24000000,USD,False,False
Success,,Request,48.2936147,12448,Fate Therapeutics,FATE,NASDAQ,XNAS,Priced,8/14/2013,10/1/2013,9/30/2013,9/30/2013,6,8,6666667,6,40000002,USD,False,False
Success,,Request,48.2936147,21028,FB Financial,FBK,"New York Stock Exchange, Inc.",XNYS,Priced,8/19/2016,9/16/2016,9/12/2016,9/15/2016,16,18,5882352,19,111764688,USD,False,False
Success,,Request,48.2936147,13284,FCB Financial Holdings,FCB,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/20/2014,8/1/2014,7/28/2014,7/31/2014,22,23,7520000,22,165440000,USD,False,False
Success,,Request,48.2936147,21561,Federal Street Acquisition,FSACU,NASDAQ,XNAS,Priced,6/21/2017,7/19/2017,7/17/2017,7/18/2017,10,10,40000000,10,400000000,USD,False,True
Success,,Request,48.2936147,11435,Fender Musical Instruments,FNDR,NASDAQ,XNAS,Withdrawn,3/8/2012,,7/16/2012,,,,,,,USD,,False
Success,,Request,48.2936147,16003,Fenix Parts,FENX,NASDAQ,XNAS,Priced,4/8/2015,5/14/2015,5/11/2015,5/13/2015,9,11,12000000,8,96000000,USD,False,False
Success,,Request,48.2936147,19320,Ferrari,RACE,"New York Stock Exchange, Inc.",XNYS,Priced,7/23/2015,10/21/2015,10/19/2015,10/20/2015,48,52,17175000,52,893100000,USD,False,False
Success,,Request,48.2936147,13555,FibroGen,FGEN,NASDAQ,XNAS,Priced,10/1/2014,11/14/2014,11/10/2014,11/13/2014,16,19,8100000,18,145800000,USD,False,False
Success,,Request,48.2936147,12480,Fidelity & Guaranty Life,FGL,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/29/2013,12/13/2013,12/9/2013,12/12/2013,17,19,9750000,17,165750000,USD,False,False
Success,,Request,48.2936147,13498,Fifth Street Asset Management,FSAM,NASDAQ,XNAS,Priced,9/8/2014,10/30/2014,10/27/2014,10/29/2014,17,17,6000000,17,102000000,USD,False,False
Success,,Request,48.2936147,13701,FinTech Acquisition,FNTCU,NASDAQ,XNAS,Priced,12/12/2014,2/13/2015,2/9/2015,2/12/2015,10,10,10000000,10,100000000,USD,False,True
Success,,Request,48.2936147,21233,FinTech Acquisition II,FNTEU,NASDAQ,XNAS,Priced,12/23/2016,1/20/2017,1/16/2017,1/19/2017,10,10,15300000,10,153000000,USD,False,True
Success,,Request,48.2936147,24942,FinTech Acquisition III,FTACU,NASDAQ,XNAS,Priced,10/23/2018,11/16/2018,11/12/2018,11/16/2018,10,10,30000000,10,300000000,USD,False,True
Success,,Request,48.2936147,12427,FireEye,FEYE,NASDAQ,XNAS,Priced,8/2/2013,9/20/2013,9/16/2013,9/19/2013,15,17,15175000,20,303500000,USD,False,False
Success,,Request,48.2936147,12635,First Bank New Jersey,FRBA,NASDAQ,XNAS,Priced,11/12/2013,11/15/2013,11/11/2013,11/14/2013,6.25,6.25,3333334,6,20000004,USD,True,True
Success,,Request,48.2936147,18314,First Data,FDC,"New York Stock Exchange, Inc.",XNYS,Priced,7/20/2015,10/15/2015,10/12/2015,10/14/2015,18,20,160000000,16,2560000000,USD,False,False
Success,,Request,48.2936147,13056,First Foundation,FFWM,NASDAQ,XNAS,Postponed,4/18/2014,,5/26/2014,,21,24,,,49999995,USD,False,False
Success,,Request,48.2936147,13620,First Guaranty Bancshares,FGBI,NASDAQ,XNAS,Priced,10/24/2014,11/5/2015,11/2/2015,11/5/2015,21,21,600000,18.5,11100000,USD,False,False
Success,,Request,48.2936147,19976,First Hawaiian,FHB,NASDAQ,XNAS,Priced,7/8/2016,8/4/2016,8/1/2016,8/3/2016,21,23,21086957,23,485000011,USD,False,False
Success,,Request,48.2936147,12193,First NBC Bank Holding Company,NBCB,NASDAQ,XNAS,Priced,4/8/2013,5/10/2013,5/6/2013,5/9/2013,22,26,4166667,24,100000008,USD,False,False
Success,,Request,48.2936147,23588,First Western Financial,MYFW,NASDAQ,XNAS,Priced,6/19/2018,7/19/2018,7/16/2018,7/18/2018,19,21,1975000,19,37525000,USD,False,False
Success,,Request,48.2936147,23346,FirstCaribbean International Bank,FCI,"New York Stock Exchange, Inc.",XNYS,Postponed,3/23/2018,,4/16/2018,,22,25,,,225600000,USD,False,False
Success,,Request,48.2936147,25058,Fit Boxx Holdings,FBOX,NASDAQ,XNAS,Active,12/27/2018,,,,7.5,8.5,,,20000000,USD,False,False
Success,,Request,48.2936147,17081,Fitbit,FIT,"New York Stock Exchange, Inc.",XNYS,Priced,5/7/2015,6/18/2015,6/15/2015,6/17/2015,17,19,36575000,20,731500000,USD,False,False
Success,,Request,48.2936147,11611,Five Below,FIVE,NASDAQ,XNAS,Priced,4/18/2012,7/19/2012,7/16/2012,7/18/2012,15,17,9615384,17,163461528,USD,False,False
Success,,Request,48.2936147,12001,Five Oaks Investment,OAKS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/20/2012,3/22/2013,3/18/2013,3/21/2013,15,15,4033333,15,60499995,USD,False,False
Success,,Request,48.2936147,21419,Five Point Holdings,FPH,"New York Stock Exchange, Inc.",XNYS,Priced,4/7/2017,5/10/2017,5/8/2017,5/9/2017,18,20,21000000,14,294000000,USD,False,False
Success,,Request,48.2936147,12416,Five Prime Therapeutics,FPRX,NASDAQ,XNAS,Priced,7/26/2013,9/18/2013,9/16/2013,9/17/2013,12,14,4800000,13,62400000,USD,False,False
Success,,Request,48.2936147,12882,Five9,FIVN,NASDAQ,XNAS,Priced,3/3/2014,4/4/2014,3/31/2014,4/3/2014,9,11,10000000,7,70000000,USD,False,False
Success,,Request,48.2936147,16027,Flagship Credit,,UNKNOWN,Unknown,Active,4/17/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,11802,Fleetmatics Group,FLTX,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/20/2012,10/5/2012,10/1/2012,10/4/2012,15,17,7812500,17,132812500,USD,False,False
Success,,Request,48.2936147,13726,Flex Pharma,FLKS,NASDAQ,XNAS,Priced,12/29/2014,1/29/2015,1/26/2015,1/28/2015,12,14,5400000,16,86400000,USD,False,False
Success,,Request,48.2936147,12737,Flexion Therapeutics,FLXN,NASDAQ,XNAS,Priced,1/8/2014,2/12/2014,2/10/2014,2/11/2014,12,14,5000000,13,65000000,USD,False,False
Success,,Request,48.2936147,21305,Floor & Decor Holdings,FND,"New York Stock Exchange, Inc.",XNYS,Priced,2/10/2017,4/27/2017,4/24/2017,4/26/2017,16,18,8823500,21,185293500,USD,False,False
Success,,Request,48.2936147,13647,Floor & Decor Holdings,FND,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,11/7/2014,,,,0,0,,,,USD,,False
Success,,Request,48.2936147,13428,Foamix Pharmaceuticals,FOMX,NASDAQ,XNAS,Priced,8/13/2014,9/18/2014,9/15/2014,9/17/2014,10,12,6700000,6,40200000,USD,False,False
Success,,Request,48.2936147,23518,Focus Financial Partners,FOCS,NASDAQ,XNAS,Priced,5/24/2018,7/26/2018,7/23/2018,7/25/2018,35,39,16216217,33,535135161,USD,False,False
Success,,Request,48.2936147,16038,Fogo de Chão,FOGO,NASDAQ,XNAS,Priced,4/20/2015,6/19/2015,6/15/2015,6/18/2015,16,18,4411764,20,88235280,USD,False,False
Success,,Request,48.2936147,22810,ForeScout Technologies,FSCT,NASDAQ,XNAS,Priced,10/2/2017,10/27/2017,10/23/2017,10/26/2017,20,22,5280000,22,116160000,USD,False,False
Success,,Request,48.2936147,11374,Foresight Energy LP,FELP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,2/2/2012,6/18/2014,6/16/2014,6/17/2014,19,21,17500000,20,350000000,USD,False,False
Success,,Request,48.2936147,19977,Forterra,FRTA,NASDAQ,XNAS,Priced,7/8/2016,10/20/2016,10/17/2016,10/19/2016,19,21,18420000,18,331560000,USD,False,False
Success,,Request,48.2936147,12721,Fortress Transportation and Infrastructure Investors LLC,FTAI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,1/3/2014,5/15/2015,5/11/2015,5/14/2015,19,21,20000000,17,340000000,USD,False,False
Success,,Request,48.2936147,9935,Fortune Bank,FBBC,NASDAQ,XNAS,Postponed,6/24/2010,,,,8,10,,,360000000,USD,False,
Success,,Request,48.2936147,23557,Forty Seven,FTSV,NASDAQ,XNAS,Priced,6/1/2018,6/28/2018,6/25/2018,6/27/2018,14,16,7035000,16,112560000,USD,False,False
Success,,Request,48.2936147,11109,Forum Energy Technologies,FET,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/1/2011,4/12/2012,4/9/2012,4/11/2012,18,20,18947366,20,378947320,USD,False,False
Success,,Request,48.2936147,21372,Forum Merger Corporation,FMCIU,NASDAQ,XNAS,Priced,3/21/2017,4/7/2017,4/3/2017,4/6/2017,10,10,15000000,10,150000000,USD,False,True
Success,,Request,48.2936147,23661,Forum Merger II,FMCIU,NASDAQ,XNAS,Priced,7/6/2018,8/3/2018,7/30/2018,8/2/2018,10,10,20000000,10,200000000,USD,False,True
Success,,Request,48.2936147,13415,Forward Pharma,FWP,NASDAQ,XNAS,Priced,8/11/2014,10/15/2014,10/13/2014,10/14/2014,20,22,10500000,21,220500000,USD,False,False
Success,,Request,48.2936147,19967,FOTV Media Networks,FOTV,NASDAQ,XNAS,Active,7/5/2016,,,,8,8,,,30000000,USD,False,False
Success,,Request,48.2936147,21268,Foundation Building Materials,FBM,"New York Stock Exchange, Inc.",XNYS,Priced,1/13/2017,2/10/2017,2/6/2017,2/9/2017,17,19,12800000,14,179200000,USD,False,False
Success,,Request,48.2936147,12420,Foundation Medicine,FMI,NASDAQ,XNAS,Priced,7/29/2013,9/25/2013,9/23/2013,9/24/2013,14,16,5888888,18,105999984,USD,False,False
Success,,Request,48.2936147,22858,Four Seasons Education,FEDU,"New York Stock Exchange, Inc.",XNYS,Priced,10/13/2017,11/8/2017,11/6/2017,11/7/2017,9,11,10100000,10,101000000,USD,False,False
Success,,Request,48.2936147,21513,Four Springs Capital Trust,FSPR,"New York Stock Exchange, Inc.",XNYS,Postponed,5/24/2017,,6/19/2017,,17,19,,,100800000,USD,False,False
Success,,Request,48.2936147,9129,Foursquare Capital,FSQR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Postponed,7/9/2009,,,,20,20,,,500000000,USD,False,
Success,,Request,48.2936147,12385,Fox Factory Holding,FOXF,NASDAQ,XNAS,Priced,7/8/2013,8/8/2013,8/5/2013,8/7/2013,13,15,8571429,15,128571435,USD,False,False
Success,,Request,48.2936147,13769,Franklin Financial Network,FSB,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,1/15/2015,3/26/2015,3/23/2015,3/25/2015,24,27,2640000,21,55440000,USD,False,False
Success,,Request,48.2936147,12249,Frank's International,FI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,5/10/2013,8/9/2013,8/5/2013,8/8/2013,19,21,30000000,22,660000000,USD,False,False
Success,,Request,48.2936147,18232,Freeport-McMoRan Oil & Gas,FMOG,"New York Stock Exchange, Inc.",XNYS,Active,6/23/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,13510,Freshpet,FRPT,NASDAQ,XNAS,Priced,9/12/2014,11/7/2014,11/3/2014,11/6/2014,12,14,10416667,15,156250005,USD,False,False
Success,,Request,48.2936147,21400,Frontier Group Holdings,FRNT,UNKNOWN,Unknown,Active,3/31/2017,,,,,,,,,USD,,False
Success,,Request,48.2936147,21303,FTS International,FTSI,"New York Stock Exchange, Inc.",XNYS,Priced,2/10/2017,2/2/2018,1/29/2018,2/1/2018,15,18,19500000,18,351000000,USD,False,False
Success,,Request,48.2936147,11132,FTS International,FTSI,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,9/9/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,11157,Fulcrum BioEnergy,FLCM,NASDAQ,XNAS,Withdrawn,9/22/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,21054,Fulgent Genetics,FLGT,NASDAQ,XNAS,Priced,9/2/2016,9/29/2016,9/26/2016,9/28/2016,9,11,4200000,9,37800000,USD,False,False
Success,,Request,48.2936147,19331,Fuling Global,FORK,NASDAQ,XNAS,Priced,7/28/2015,11/4/2015,11/2/2015,10/30/2015,5,5,4000000,5,20000000,USD,False,False
Success,,Request,48.2936147,19963,Full Spectrum,FMAX,NASDAQ,XNAS,Postponed,6/30/2016,,10/24/2016,,7,9,,,15000000,USD,False,False
Success,,Request,48.2936147,22826,Funko,FNKO,NASDAQ,XNAS,Priced,10/6/2017,11/2/2017,10/30/2017,11/1/2017,14,16,10416666,12,124999992,USD,False,False
Success,,Request,48.2936147,11071,FusionStorm Global,FSTM,NASDAQ,XNAS,Postponed,8/12/2011,,12/12/2011,,,,,,,USD,,
Success,,Request,48.2936147,25064,Futu Holdings,FHL,NASDAQ,XNAS,Priced,12/28/2018,3/8/2019,3/4/2019,3/7/2019,10,12,7500000,12,90000000,USD,False,False
Success,,Request,48.2936147,23774,FVCBankcorp,FVCB,NASDAQ,XNAS,Priced,8/20/2018,9/14/2018,9/10/2018,9/13/2018,19,21,1750000,20,35000000,USD,False,False
Success,,Request,48.2936147,23774,FVCBankcorp,FVCB,NASDAQ,XNAS,Priced,8/20/2018,9/14/2018,9/10/2018,9/13/2018,19,21,1750000,20,35000000,USD,False,False
Success,,Request,48.2936147,11149,FX Alliance,FX,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/19/2011,2/9/2012,2/6/2012,2/8/2012,13.5,15.5,5200000,12,62400000,USD,False,False
Success,,Request,48.2936147,21432,G1 Therapeutics,GTHX,NASDAQ,XNAS,Priced,4/13/2017,5/17/2017,5/15/2017,5/16/2017,15,17,7000000,15,105000000,USD,False,False
Success,,Request,48.2936147,21166,Gadsden Growth Properties,GADS,"New York Stock Exchange, Inc.",XNYS,Postponed,11/10/2016,,,,9,11,,,35000000,USD,False,False
Success,,Request,48.2936147,16018,Galapagos,GLPG,NASDAQ,XNAS,Priced,4/15/2015,5/14/2015,5/11/2015,5/13/2015,41.52,41.52,6550000,42.05,275427500,USD,False,False
Success,,Request,48.2936147,12815,Galmed Pharmaceuticals,GLMD,NASDAQ,XNAS,Priced,2/6/2014,3/13/2014,3/10/2014,3/12/2014,12,14,2837400,13.5,38304900,USD,False,False
