Outcome,Message,Identity,Delay,IPOPerformances Symbol,IPOPerformances Name,IPOPerformances OfferPrice,IPOPerformances OfferDate,IPOPerformances TradeDate,IPOPerformances Currency,IPOPerformances ClosePrice,IPOPerformances ClosePriceDate,IPOPerformances PercentChange
Success,,Request,63.6632563,GLPG,Galapagos,42.05,5/13/2015,5/14/2015,USD,121.93,4/11/2019,189.96
Success,,Request,63.6632563,GLMD,Galmed Pharmaceuticals,13.5,3/12/2014,3/13/2014,USD,8.53,4/11/2019,-36.81
Success,,Request,63.6632563,GMDA,Gamida Cell,8,10/26/2018,10/26/2018,USD,9.25,4/11/2019,15.62
Success,,Request,63.6632563,GDI,Gardner Denver Holdings,20,5/11/2017,5/12/2017,USD,28.24,4/11/2019,41.2
Success,,Request,63.6632563,GGAC,Garnero Group Acquisition,10,6/25/2014,6/26/2014,USD,10.05,4/11/2019,0.5
Success,,Request,63.6632563,GLOG,GasLog,14,3/29/2012,3/30/2012,USD,16.79,4/11/2019,19.93
Success,,Request,63.6632563,GLOP,GasLog Partners,21,5/6/2014,5/7/2014,USD,22.15,4/11/2019,5.48
Success,,Request,63.6632563,GTES,Gates Industrial,19,1/24/2018,1/25/2018,USD,16.44,4/11/2019,-13.47
Success,,Request,63.6632563,GDS,GDS Holdings,10,11/1/2016,11/2/2016,USD,39.45,4/11/2019,294.5
Success,,Request,63.6632563,GEMP,Gemphire Therapeutics,10,8/4/2016,8/5/2016,USD,1.32,4/11/2019,-86.8
Success,,Request,63.6632563,GNFT,Genfit,20.32,3/26/2019,3/27/2019,USD,24.9,4/11/2019,22.54
Success,,Request,63.6632563,GNCA,Genocea Biosciences,12,2/4/2014,2/5/2014,USD,0.7014,4/11/2019,-94.16
Success,,Request,63.6632563,GNPX,Genprex,5,3/28/2018,3/29/2018,USD,1.8,4/11/2019,-64
Success,,Request,63.6632563,GPRK,GeoPark,7,2/6/2014,2/7/2014,USD,17.54,4/11/2019,150.57
Success,,Request,63.6632563,GIG.U,GigCapital,10,12/7/2017,12/8/2017,USD,11,4/11/2019,10
Success,,Request,63.6632563,LAND,Gladstone Land,15,1/28/2013,1/29/2013,USD,12.52,4/11/2019,-16.53
Success,,Request,63.6632563,GKOS,Glaukos,18,6/24/2015,6/25/2015,USD,75.34,4/11/2019,318.56
Success,,Request,63.6632563,GBT,Global Blood Therapeutics,20,8/11/2015,8/12/2015,USD,59.08,4/11/2019,195.4
Success,,Request,63.6632563,BRSS,Global Brass and Copper Holdings,11,5/22/2013,5/23/2013,USD,43.48,4/11/2019,295.27
Success,,Request,63.6632563,GMRE,Global Medical REIT,10,6/28/2016,6/29/2016,USD,9.88,4/11/2019,-1.2
Success,,Request,63.6632563,GWRS,Global Water Resources,6.25,4/27/2016,4/28/2016,USD,9.62,4/11/2019,53.92
Success,,Request,63.6632563,GLOB,Globant,10,7/17/2014,7/18/2014,USD,79.82,4/11/2019,698.2
Success,,Request,63.6632563,GBIM,GlobeImmune,10,7/1/2014,7/2/2014,USD,0.148,4/11/2019,-98.52
Success,,Request,63.6632563,GMED,Globus Medical,12,8/2/2012,8/3/2012,USD,47.28,4/11/2019,294
Success,,Request,63.6632563,GLYC,GlycoMimetics,8,1/9/2014,1/10/2014,USD,12.2,4/11/2019,52.5
Success,,Request,63.6632563,GDDY,GoDaddy,20,3/31/2015,4/1/2015,USD,79.55,4/11/2019,297.75
Success,,Request,63.6632563,GOGO,Gogo,17,6/20/2013,6/21/2013,USD,4.16,4/11/2019,-75.53
Success,,Request,63.6632563,DNJR,Golden Bull,4,3/20/2018,3/20/2018,USD,9.49,4/11/2019,137.25
Success,,Request,63.6632563,GSHD,Goosehead Insurance,10,4/26/2018,4/27/2018,USD,29.31,4/11/2019,193.1
Success,,Request,63.6632563,GPRO,GoPro,24,6/25/2014,6/26/2014,USD,6.77,4/11/2019,-71.79
Success,,Request,63.6632563,GPAQU,Gordon Pointe Acquisition,10,1/24/2018,1/25/2018,USD,10.5,4/11/2019,5
Success,,Request,63.6632563,GRSHU,Gores Holdings,10,8/13/2015,8/14/2015,USD,10.45,4/11/2019,4.5
Success,,Request,63.6632563,GSHTU,Gores Holdings II,10,1/12/2017,1/13/2017,USD,0,4/11/2019,-100
Success,,Request,63.6632563,GRSHU,Gores Holdings III,10,9/6/2018,9/7/2018,USD,10.45,4/11/2019,4.5
Success,,Request,63.6632563,GRSHU,Gores Holdings III,10,9/6/2018,9/7/2018,USD,10.45,4/11/2019,4.5
Success,,Request,63.6632563,GMHIU,Gores Metropoulos,10,1/31/2019,2/1/2019,USD,10.21,4/11/2019,2.1
Success,,Request,63.6632563,GOSS,Gossamer Bio,16,2/7/2019,2/8/2019,USD,17.44,4/11/2019,9
Success,,Request,63.6632563,GRAF.U,Graf Industrial,10,10/15/2018,10/16/2018,USD,10.23,4/11/2019,2.3
Success,,Request,63.6632563,EAF,GrafTech International,15,4/18/2018,4/19/2018,USD,13.84,4/11/2019,-7.73
Success,,Request,63.6632563,GRAM,Graña y Montero,21.13,7/23/2013,7/24/2013,USD,3.6,4/11/2019,-82.96
Success,,Request,63.6632563,GPMT,Granite Point Mortgage Trust,19.5,6/22/2017,6/23/2017,USD,19.03,4/11/2019,-2.41
Success,,Request,63.6632563,AJX,Great Ajax,14.25,2/13/2015,2/13/2015,USD,13.84,4/11/2019,-2.88
Success,,Request,63.6632563,GWB,Great Western Bancorp,18,10/14/2014,10/15/2014,USD,33.12,4/11/2019,84
Success,,Request,63.6632563,GNBC,Green Bancorp,15,8/7/2014,8/8/2014,USD,17.14,4/11/2019,14.27
Success,,Request,63.6632563,GPP,Green Plains Partners LP,15,6/25/2015,6/26/2015,USD,15.96,4/11/2019,6.4
Success,,Request,63.6632563,GLACU,Greenland Acquisition,10,7/24/2018,7/25/2018,USD,10.47,4/11/2019,4.7
Success,,Request,63.6632563,GSKY,GreenSky,23,5/23/2018,5/24/2018,USD,14.06,4/11/2019,-38.87
Success,,Request,63.6632563,GHG,GreenTree Hospitality Group,14,3/26/2018,3/27/2018,USD,14.28,4/11/2019,2
Success,,Request,63.6632563,GSUM,Gridsum Holding,13,9/22/2016,9/23/2016,USD,3.55,4/11/2019,-72.69
Success,,Request,63.6632563,GRTS,Gritstone Oncology,15,9/27/2018,9/28/2018,USD,14.31,4/11/2019,-4.6
Success,,Request,63.6632563,GRUB,GrubHub,26,4/3/2014,4/4/2014,USD,69.4,4/11/2019,166.92
Success,,Request,63.6632563,AVAL,Grupo Aval Acciones y Valores S.A.,13.5,9/22/2014,9/23/2014,USD,8.4,4/11/2019,-37.78
Success,,Request,63.6632563,BSMX,Grupo Financiero Santander Mexico,12.18,9/25/2012,9/26/2012,USD,7.5,4/11/2019,-38.42
Success,,Request,63.6632563,SUPV,Grupo Supervielle,11,5/18/2016,5/19/2016,USD,5.92,4/11/2019,-46.18
Success,,Request,63.6632563,GTYHU,GTY Technology Holdings,10,10/26/2016,10/27/2016,USD,10.3987,4/11/2019,3.99
Success,,Request,63.6632563,GNTY,Guaranty Bancshares,27,5/8/2017,5/9/2017,USD,27.89,4/11/2019,3.3
Success,,Request,63.6632563,GH,Guardant Health,19,10/3/2018,10/4/2018,USD,72.09,4/11/2019,279.42
Success,,Request,63.6632563,GHSI,Guardion Health Sciences,4,4/4/2019,4/5/2019,USD,3.54,4/11/2019,-11.5
Success,,Request,63.6632563,GWRE,Guidewire Software,13,1/24/2012,1/25/2012,USD,102.26,4/11/2019,686.62
Success,,Request,63.6632563,GWPH,GW Pharmaceuticals,8.9,5/1/2013,5/1/2013,USD,171.84,4/11/2019,1830.79
Success,,Request,63.6632563,GWGH,GWG Holdings,12.5,9/18/2014,9/23/2014,USD,11.6,4/11/2019,-7.2
Success,,Request,63.6632563,GMS,Gypsum Management and Supply,21,5/25/2016,5/26/2016,USD,16.5,4/11/2019,-21.43
Success,,Request,63.6632563,HLNE,Hamilton Lane,16,2/28/2017,3/1/2017,USD,46.84,4/11/2019,192.75
Success,,Request,63.6632563,HJLI,Hancock Jaffe Laboratories,5,5/30/2018,5/31/2018,USD,2.185,4/11/2019,-56.3
Success,,Request,63.6632563,HASI,Hannon Armstrong,12.5,4/17/2013,4/18/2013,USD,26.33,4/11/2019,110.64
Success,,Request,63.6632563,HARP,Harpoon Therapeutics,14,2/7/2019,2/8/2019,USD,12.45,4/11/2019,-11.07
Success,,Request,63.6632563,HYACU,Haymaker Acquisition,10,10/24/2017,10/25/2017,USD,12.2,4/11/2019,22
Success,,Request,63.6632563,HDS,HD Supply,18,6/26/2013,6/27/2013,USD,44.39,4/11/2019,146.61
Success,,Request,63.6632563,HIIQ,Health Insurance Innovations,14,2/7/2013,2/8/2013,USD,25.82,4/11/2019,84.43
Success,,Request,63.6632563,HQY,HealthEquity,14,7/30/2014,7/31/2014,USD,75.9,4/11/2019,442.14
Success,,Request,63.6632563,HTBX,Heat Biologics,10,7/23/2013,7/24/2013,USD,1.16,4/11/2019,-88.4
Success,,Request,63.6632563,HCACU,Hennessy Capital Acquisition,10,1/16/2014,1/17/2014,USD,10.15,4/11/2019,1.5
Success,,Request,63.6632563,HCACU,Hennessy Capital Acquisition II,10,7/22/2015,7/23/2015,USD,10.15,4/11/2019,1.5
Success,,Request,63.6632563,HCAC.U,Hennessy Capital Acquisition III,10,6/22/2017,6/23/2017,USD,0,4/11/2019,-100
Success,,Request,63.6632563,HCACU,Hennessy Capital Acquisition IV,10,2/28/2019,3/1/2019,USD,10.15,4/11/2019,1.5
Success,,Request,63.6632563,HRTG,Heritage Insurance Holdings,11,5/22/2014,5/23/2014,USD,14.43,4/11/2019,31.18
Success,,Request,63.6632563,HESM,Hess Midstream Partners LP,23,4/4/2017,4/5/2017,USD,21.4,4/11/2019,-6.96
Success,,Request,63.6632563,HX,Hexindai,10,11/2/2017,11/3/2017,USD,3.6,4/11/2019,-64
Success,,Request,63.6632563,HCLP,Hi-Crush Partners LP,17,8/15/2012,8/16/2012,USD,4.22,4/11/2019,-75.18
Success,,Request,63.6632563,HLT,Hilton Worldwide,20,12/11/2013,12/12/2013,USD,88.53,4/11/2019,342.65
Success,,Request,63.6632563,HSGX,Histogenics,11,12/2/2014,12/3/2014,USD,0.1706,4/11/2019,-98.45
Success,,Request,63.6632563,HCCHU,HL Acquisitions ,10,6/27/2018,6/28/2018,USD,10.49,4/11/2019,4.9
Success,,Request,63.6632563,HMLP,Hoegh LNG Partners LP,20,8/6/2014,8/7/2014,USD,19.36,4/11/2019,-3.2
Success,,Request,63.6632563,HMST,HomeStreet,44,2/10/2012,2/10/2012,USD,28.04,4/11/2019,-36.27
